our_name,footballbert_player_id,match_type,match_score
angelo fulgini,ba027801,exact,100.0
angelo ndrecka,ba092772,exact,100.0
angelo ogbonna,ba042793,exact,100.0
angelo palombo,ba076591,exact,100.0
angelo stiller,ba021824,exact,100.0
angus gunn,ba082440,exact,100.0
anibal chala,ba048646,exact,100.0
aniello salzano,ba050578,exact,100.0
anis ben-hatira,ba006963,exact,100.0
anis slimane,,unmatched,0.0
anrie chase,ba094112,exact,100.0
ansgar knauff,ba009348,exact,100.0
ansu fati,ba004271,exact,100.0
ante budimir,ba052521,exact,100.0
ante rebic,ba030707,exact,100.0
anthony belmonte,ba010696,exact,100.0
anthony briancon,ba008109,exact,100.0
anthony caci,ba000435,exact,100.0
anthony elanga,ba017490,exact,100.0
anthony goncalves,ba060685,exact,100.0
anthony gordon,ba016001,exact,100.0
anthony jung,ba081705,exact,100.0
anthony knockaert,ba039834,exact,100.0
anthony koura,ba067186,exact,100.0
anthony limbombe,ba075154,exact,100.0
anthony lopes,ba078473,exact,100.0
anthony losilla,ba002903,exact,100.0
anthony maisonnial,ba006000,exact,100.0
anthony mandrea,ba090951,exact,100.0
anthony martial,ba051116,exact,100.0
anthony mfa mezui,ba005240,exact,100.0
anthony modeste,ba019463,exact,100.0
anthony mounier,ba079719,exact,100.0
anthony oyono,ba038543,exact,100.0
anthony pilkington,ba065583,exact,100.0
anthony racioppi,ba062865,exact,100.0
anthony reveillere,ba050882,exact,100.0
anthony ribelin,ba047258,exact,100.0
anthony rouault,ba056892,exact,100.0
anthony ujah,ba056319,exact,100.0
anthony vanden borre,ba040118,exact,100.0
anthony walongwa,ba086411,exact,100.0
anthony weber,ba003379,exact,100.0
antoine bernede,ba002857,exact,100.0
antoine conte,ba057448,exact,100.0
antoine devaux,ba050937,exact,100.0
antoine griezmann,ba082047,exact,100.0
antoine hainaut,ba037241,exact,100.0
antoine joujou,ba091380,exact,100.0
antoine makoumbou,ba089400,exact,100.0
antoine mendy,ba018781,exact,100.0
antoine semenyo,ba087997,exact,100.0
antoine valerio,ba054841,exact,100.0
antolin alcaraz,ba075896,exact,100.0
anton kade,ba040217,exact,100.0
anton stach,ba005604,exact,100.0
antonee robinson,ba014807,exact,100.0
antoni milambo,ba064583,exact,100.0
antonin,,unmatched,0.0
antonin barak,ba000738,exact,100.0
antonin bobichon,ba046061,exact,100.0
antonin kinsky,ba065768,exact,100.0
antonino barilla,ba060897,exact,100.0
antonino gallo,ba073098,exact,100.0
antonino la gumina,ba047666,exact,100.0
antonino ragusa,ba085643,exact,100.0
antonio adan,ba037531,exact,100.0
antonio amaya,ba076286,exact,100.0
antonio balzano,ba060662,exact,100.0
antonio barragan,ba026673,exact,100.0
antonio barreca,ba039026,exact,100.0
antonio blanco,ba029617,exact,100.0
antonio candela,ba077824,exact,100.0
antonio candreva,ba019660,exact,100.0
antonio caracciolo,ba056364,exact,100.0
antonio cassano,ba076650,exact,100.0
antonio colak,ba070278,exact,100.0
antonio cotan,ba079736,exact,100.0
antonio di gaudio,ba024791,exact,100.0
antonio di natale,ba025759,exact,100.0
antonio floro flores,ba078707,exact,100.0
antonio junior vacca,,unmatched,0.0
antonio luna,ba087041,exact,100.0
antonio marin,ba007482,exact,100.0
antonio mazzotta,ba024839,exact,100.0
antonio mirante,ba017638,exact,100.0
antonio nocerino,ba002911,exact,100.0
antonio nusa,ba027478,exact,100.0
antonio puertas,ba073169,exact,100.0
antonio raillo,ba067531,exact,100.0
antonio raimondo,ba075571,exact,100.0
antonio rosati,ba014826,exact,100.0
antonio rudiger,ba009007,exact,100.0
antonio rukavina,ba082674,exact,100.0
antonio sanabria,ba003787,exact,100.0
antonio sanchez,ba059435,exact,100.0
antonio santurro,ba035823,exact,100.0
antonio sivera,ba056213,exact,100.0
antonio valencia,ba003213,exact,100.0
antonio vergara,ba048566,exact,100.0
antonios papadopoulos,ba007209,exact,100.0
antonis aidonis,ba031054,exact,100.0
antonito,ba080751,exact,100.0
antoniu roca,,unmatched,0.0
antony,ba039040,exact,100.0
antony evans,ba075142,exact,100.0
antony robic,ba065817,exact,100.0
antunes,,unmatched,0.0
anuar,ba073796,exact,100.0
anwar el ghazi,ba093804,exact,100.0
ao tanaka,ba010657,exact,100.0
aras ozbiliz,ba033926,exact,100.0
arber zeneli,ba003455,exact,100.0
archie gray,ba090123,exact,100.0
archimede morleo,ba012534,exact,100.0
arda guler,ba020376,exact,100.0
arda turan,ba000585,exact,100.0
ardian ismajli,ba039470,exact,100.0
ardon jashari,ba050085,exact,100.0
arial mendy,ba058218,exact,100.0
aridane hernandez,ba006957,exact,100.0
arijanet muric,ba056291,exact,100.0
arijon ibrahimovic,ba090202,exact,100.0
aristote madiani,ba001971,exact,100.0
aristote n'dongala,ba066948,exact,100.0
aritz aduriz,ba015044,exact,100.0
aritz arambarri,ba089030,exact,100.0
aritz elustondo,ba090957,exact,100.0
aritz lopez garai,ba033055,exact,100.0
arjen robben,ba003448,exact,100.0
arkadiusz milik,ba048869,exact,100.0
arkadiusz pyrka,ba050903,exact,100.0
arkadiusz reca,ba036165,exact,100.0
arkaitz mariezkurrena,ba093958,exact,100.0
arlind ajeti,ba091545,exact,100.0
armand lauriente,ba016493,exact,100.0
armand traore,ba000794,exact,100.0
armando broja,ba055390,exact,100.0
armando izzo,ba050443,exact,100.0
armando sadiku,ba051098,exact,100.0
armel bella-kotchap,ba059897,fuzzy,94.7368392944336
armin gigovic,ba076557,exact,100.0
armindo sieb,ba012613,exact,100.0
arnau martinez,ba071832,exact,100.0
arnau puigmal,ba021107,exact,100.0
arnau rafus,ba093997,exact,100.0
arnau tenas,ba017725,exact,100.0
arnaud bodart,ba044626,exact,100.0
arnaud kalimuendo,ba070054,exact,100.0
arnaud lusamba,ba030962,exact,100.0
arnaud nordin,ba045359,exact,100.0
arnaud souquet,ba028756,exact,100.0
arnaut danjuma,ba088265,exact,100.0
arne engels,ba031448,exact,100.0
arne maier,ba062762,exact,100.0
arnold bouka moutou,ba089215,exact,100.0
arnold mvuemba,ba029829,exact,100.0
aron dønnum,ba006097,exact,100.0
aron gunnarsson,ba083052,exact,100.0
aron johannsson,ba070676,exact,100.0
arouna kone,ba091630,exact,100.0
arouna sangante,ba008645,exact,100.0
arsen zakharyan,ba046602,exact,100.0
arsene kouassi,ba065051,exact,100.0
artem dovbyk,ba033748,exact,100.0
artem fedetskyi,ba045436,exact,100.0
artem kravets,ba004187,exact,100.0
arthur,ba001213,exact,100.0
arthur atta,ba077711,exact,100.0
arthur avom,,unmatched,0.0
arthur boka,ba021682,exact,100.0
arthur cabral,ba061561,exact,100.0
arthur chaves,ba053268,exact,100.0
arthur desmas,ba085417,exact,100.0
arthur masuaku,ba032400,exact,100.0
arthur melo,ba026761,exact,100.0
arthur theate,ba082107,exact,100.0
arthur vermeeren,ba041879,exact,100.0
arthur zagre,ba018405,exact,100.0
artjoms rudnevs,ba036740,exact,100.0
artur boruc,ba019427,exact,100.0
artur ionita,ba075881,exact,100.0
artur sobiech,ba042478,exact,100.0
arturo calabresi,ba019397,exact,100.0
arturo vidal,ba038209,exact,100.0
arvid brorsson,ba058263,exact,100.0
ashkan dejagah,ba029973,exact,100.0
ashley barnes,ba014077,exact,100.0
ashley cole,ba069597,exact,100.0
ashley fletcher,ba087603,exact,100.0
ashley westwood,ba026980,exact,100.0
ashley williams,ba060278,exact,100.0
ashley young,ba069794,exact,100.0
ashton gotz,ba058379,exact,100.0
asier illarramendi,ba034250,exact,100.0
asier osambela,ba085308,exact,100.0
asier riesgo,ba032492,exact,100.0
asier villalibre,ba032351,exact,100.0
asmir begovic,ba045254,exact,100.0
assan ceesay,ba002963,exact,100.0
assan ouedraogo,ba043221,exact,100.0
assane diao,ba050908,exact,100.0
assane diousse,ba046724,exact,100.0
assani lukimya,,unmatched,0.0
aster vranckx,ba091155,exact,100.0
atakan karazor,ba032218,exact,100.0
atila turan,ba033940,exact,100.0
atsuto uchida,ba045700,exact,100.0
attila szalai,ba029832,exact,100.0
augustine boakye,ba033144,exact,100.0
augusto batalla,ba092611,exact,100.0
augusto fernandez,ba044258,exact,100.0
augusto solari,ba022331,exact,100.0
aurele amenda,ba006587,exact,100.0
aurelien chedjou,ba047238,exact,100.0
aurelien pelon,ba077647,exact,100.0
aurelien scheidler,ba069091,exact,100.0
aurelien tchouameni,ba029138,exact,100.0
aurelio buta,ba066118,exact,100.0
auston trusty,ba075488,exact,100.0
awer mabil,ba053624,exact,100.0
axel disasi,ba063523,exact,100.0
axel guessand,ba082367,exact,100.0
axel ngando,ba054727,exact,100.0
axel tape,ba094099,exact,100.0
axel tuanzebe,ba015947,exact,100.0
axel werner,ba070611,exact,100.0
axel witsel,ba034670,exact,100.0
ayden heaven,ba093943,exact,100.0
ayman aiki,ba048217,exact,100.0
ayman kari,ba005332,exact,100.0
aymen abdennour,ba017394,exact,100.0
aymen barkok,ba059565,exact,100.0
aymeric laporte,ba006387,exact,100.0
ayoub amraoui,ba063725,exact,100.0
ayoube amaimouni-echghouyab,,unmatched,0.0
ayoze perez,ba047494,exact,100.0
aytac sulu,ba030086,exact,100.0
aythami artiles,ba000648,exact,100.0
ayumu seko,ba034075,exact,100.0
ayyoub bouaddi,ba046943,exact,100.0
azbe jug,ba083840,exact,100.0
azor matusiwa,ba059132,exact,100.0
azzedine ounahi,ba048047,exact,100.0
baba,,unmatched,0.0
babacar gueye,ba026945,exact,100.0
bacary sagna,ba040745,exact,100.0
bachibou koita,,unmatched,0.0
badou ndiaye,ba054996,exact,100.0
badredine bouanani,ba001530,exact,100.0
bafetimbi gomis,ba022598,exact,100.0
bafode diakite,ba010226,exact,100.0
bahmed deuff,,unmatched,0.0
bailey peacock-farrell,ba026670,exact,100.0
baissama sankoh,ba061771,exact,100.0
bakary kone,ba011462,exact,100.0
bakary sako,ba020704,exact,100.0
bakaye dibassy,ba013306,exact,100.0
bakery jatta,ba019413,exact,100.0
balthazar pierret,ba071231,exact,100.0
bamba anderson,ba067542,fuzzy,100.0
bamba dieng,ba023733,exact,100.0
bambo diaby,ba046889,exact,100.0
bamo meite,ba001777,exact,100.0
banel nicolita,ba023362,exact,100.0
baptiste aloe,ba081334,exact,100.0
baptiste gabard,ba068912,exact,100.0
baptiste guillaume,ba054393,exact,100.0
baptiste mouazan,ba047522,exact,100.0
baptiste reynet,ba069204,exact,100.0
baptiste santamaria,ba034718,exact,100.0
bara sapoko ndiaye,,unmatched,0.0
bard finne,ba044132,exact,100.0
barreto,ba081521,exact,100.0
barry bannan,ba054421,exact,100.0
bart verbruggen,ba075964,exact,100.0
bartlomiej dragowski,ba003107,fuzzy,95.0
bartlomiej pawlowski,ba012827,fuzzy,90.0
bartol franjic,ba038824,exact,100.0
bartosz bereszynski,ba036023,exact,100.0
bartosz bialek,ba043346,fuzzy,92.85713958740234
bartosz kapustka,ba042326,exact,100.0
bartosz salamon,ba056845,exact,100.0
bas dost,ba080993,exact,100.0
bashir humphreys,ba077283,exact,100.0
bassem srarfi,ba048485,exact,100.0
bastian oczipka,ba076814,exact,100.0
bastian schweinsteiger,ba075084,exact,100.0
bastien meupiyou,ba081101,exact,100.0
bastos,ba070383,exact,100.0
batista mendy,ba083825,exact,100.0
bazoumana toure,ba054130,exact,100.0
bebe,ba079430,exact,100.0
becir omeragic,ba071279,exact,100.0
believe munongo,,unmatched,0.0
ben brereton diaz,,unmatched,0.0
ben chilwell,ba077125,exact,100.0
ben davies,ba025210,exact,100.0
ben foster,ba076580,exact,100.0
ben gibson,ba069215,exact,100.0
ben godfrey,ba058399,exact,100.0
ben hamed toure,ba073327,exact,100.0
ben hamer,ba079321,exact,100.0
ben johnson,ba053965,exact,100.0
ben karamoko,,unmatched,0.0
ben mee,ba052061,exact,100.0
ben old,ba082720,exact,100.0
ben osborn,ba044608,exact,100.0
ben pearson,ba061062,exact,100.0
ben turner,ba064507,exact,100.0
ben voll,,unmatched,0.0
ben watson,ba082019,exact,100.0
ben white,ba019844,exact,100.0
ben wilmot,ba014762,exact,100.0
ben woodburn,ba050826,exact,100.0
ben zolinski,ba028451,exact,100.0
benat etxebarria,ba064512,exact,100.0
benat prados,ba011437,exact,100.0
benat turrientes,ba002467,exact,100.0
bence dardai,ba081050,exact,100.0
benedict hollerbach,ba015379,exact,100.0
benedikt gimber,ba084379,exact,100.0
benedikt howedes,ba078418,exact,100.0
benedikt pichler,ba070878,exact,100.0
benedikt rocker,ba045622,exact,100.0
beni baningime,ba074298,exact,100.0
beni makouana,ba037336,exact,100.0
benie traore,ba043806,exact,100.0
benik afobe,ba066776,exact,100.0
benito raman,ba049292,exact,100.0
benito ramirez,ba080565,exact,100.0
benja cremaschi,ba001396,fuzzy,92.85713958740234
benja dominguez,ba061593,fuzzy,90.90908813476562
benjamin andre,ba087923,exact,100.0
benjamin angoua,ba081677,exact,100.0
benjamin bouchouari,ba033029,exact,100.0
benjamin boulenger,ba012433,exact,100.0
benjamin bourigeaud,ba011997,exact,100.0
benjamin corgnet,ba076268,exact,100.0
benjamin goller,ba078351,exact,100.0
benjamin henrichs,ba003869,exact,100.0
benjamin hubner,ba056377,exact,100.0
benjamin jeannot,ba016940,exact,100.0
benjamin lecomte,ba017459,exact,100.0
benjamin leroy,ba011102,exact,100.0
benjamin markus,ba094487,exact,100.0
benjamin mendy,ba030318,exact,100.0
benjamin moukandjo,ba082326,exact,100.0
benjamin nivet,ba011205,exact,100.0
benjamin pavard,ba025628,exact,100.0
benjamin sesko,ba018489,exact,100.0
benjamin siegrist,ba025985,exact,100.0
benjamin stambouli,ba032891,exact,100.0
benjamin tahirovic,ba086301,exact,100.0
benjamin tetteh,ba053540,exact,100.0
benjamin uphoff,ba062135,exact,100.0
benno schmitz,ba063319,exact,100.0
benoit assou-ekotto,ba060530,exact,100.0
benoit badiashile,ba002593,exact,100.0
benoit cheyrou,ba038370,exact,100.0
benoit costil,ba013203,exact,100.0
benoit pedretti,ba070990,exact,100.0
benoit tremoulinas,ba020536,exact,100.0
benson manuel,ba079258,exact,100.0
beram kayal,ba014024,exact,100.0
berat djimsiti,ba040737,exact,100.0
beres owusu,ba018641,exact,100.0
berkay ozcan,ba017984,exact,100.0
berke ozer,ba002712,exact,100.0
bernard,ba062710,exact,100.0
bernard tekpetey,ba045503,exact,100.0
bernardo,ba008468,exact,100.0
bernardo espinosa,ba024431,exact,100.0
bernardo silva,ba023091,exact,100.0
bernd leno,ba013921,exact,100.0
bersant celina,ba017691,exact,100.0
bertrand laquait,ba062607,exact,100.0
bertrand traore,ba072029,exact,100.0
bertug yıldırım,ba042569,exact,100.0
beto,ba021879,exact,100.0
bevic moussiti-oko,ba041760,exact,100.0
biagio meccariello,ba011267,exact,100.0
bilal benkhedim,ba066680,exact,100.0
bilal boutobba,ba085375,exact,100.0
bilal el khannouss,ba090638,exact,100.0
bilal nadir,ba012544,exact,100.0
billal brahimi,ba001022,fuzzy,96.29629516601562
billy gilmour,ba081928,exact,100.0
billy jones,ba062329,exact,100.0
billy ketkeophomphone,ba002611,exact,100.0
billy sharp,ba085421,exact,100.0
bingourou kamara,ba020690,exact,100.0
birama toure,ba060322,exact,100.0
birger meling,ba041377,exact,100.0
birger verstraete,ba014939,exact,100.0
birk risa,ba073009,exact,100.0
birkir bjarnason,ba080076,exact,100.0
bjarki bjarkason,ba088748,exact,100.0
bjorn engels,ba029434,exact,100.0
blaise matuidi,ba070651,exact,100.0
blendi idrizi,ba032539,exact,100.0
blerim dzemaili,ba043045,exact,100.0
bo svensson,,unmatched,0.0
bo-kyung kim,ba032630,fuzzy,100.0
boaz myhill,ba045740,exact,100.0
bobby allain,ba050030,exact,100.0
bobby clark,ba042262,exact,100.0
bobby de cordova-reid,,unmatched,0.0
bobby wood,ba055802,exact,100.0
bobby zamora,ba046158,exact,100.0
bobley anderson,ba090496,exact,100.0
bocundji ca,ba007247,exact,100.0
bojan jokic,ba050860,exact,100.0
bojan krkic,ba058458,exact,100.0
bojan miovski,ba042157,exact,100.0
bolano,,unmatched,0.0
bongani zungu,ba061691,exact,100.0
bonke innocent,ba031100,exact,100.0
bono,,unmatched,0.0
boris radunovic,ba005138,exact,100.0
borja baston,ba051404,exact,100.0
borja ekiza,ba037013,exact,100.0
borja fernandez,ba023100,exact,100.0
borja garcia,ba003941,exact,100.0
borja herrera,ba029258,exact,100.0
borja iglesias,ba043033,exact,100.0
borja lasso,ba080030,exact,100.0
borja lopez,ba040640,exact,100.0
borja mayoral,ba037207,exact,100.0
borja oubina,ba081999,exact,100.0
borja sainz,ba009952,exact,100.0
borja valero,ba005195,exact,100.0
borja valle,ba021558,exact,100.0
borja viguera,ba079671,exact,100.0
borna barisic,ba041513,exact,100.0
borna sosa,ba064092,exact,100.0
boschilia,,unmatched,0.0
bosko jankovic,ba045154,exact,100.0
bosko sutalo,ba010598,exact,100.0
bostjan cesar,ba070997,exact,100.0
botond balogh,ba019323,exact,100.0
boubacar kamara,ba074963,exact,100.0
boubacar sylla,ba065461,exact,100.0
boubacar traore,ba024945,exact,100.0
boubakary soumare,ba063820,exact,100.0
boukary drame,ba060726,exact,100.0
boulaye dia,ba013240,exact,100.0
bouna sarr,ba009583,exact,100.0
brad friedel,,unmatched,0.0
brad guzan,ba079502,exact,100.0
brad jones,ba093830,exact,100.0
brad smith,ba033143,exact,100.0
brad-hamilton mantsounga,,unmatched,0.0
bradley barcola,ba058894,exact,100.0
bradley johnson,ba082556,exact,100.0
bradley locko,ba023607,exact,100.0
brahim diaz,ba023747,exact,100.0
braian cufre,ba009156,exact,100.0
braian rodriguez,ba068215,exact,100.0
brais mendez,ba074034,exact,100.0
brajan gruda,ba063907,exact,100.0
bram nuytinck,ba083363,exact,100.0
branco van den boomen,ba056359,exact,100.0
brandao,ba007923,exact,100.0
brandon austin,ba034722,exact,100.0
brandon borrello,ba066262,exact,100.0
brandon domingues,ba015360,exact,100.0
brandon mason,ba007299,exact,100.0
brandon soppy,ba014954,exact,100.0
brandon thomas,,unmatched,0.0
brandon williams,ba034839,exact,100.0
branimir hrgota,ba041469,exact,100.0
branimir mlacic,,unmatched,0.0
branislav ivanovic,ba049100,exact,100.0
brayan angulo,ba020660,exact,100.0
brayan perea,ba060280,exact,100.0
brayan vera,ba047186,exact,100.0
brayann pereira,ba034010,exact,100.0
braydon manu,ba085755,exact,100.0
brecht dejaegere,ba028200,exact,100.0
brede hangeland,ba045778,exact,100.0
breel embolo,ba004171,exact,100.0
bremer,,unmatched,0.0
brendan chardonnet,ba008280,exact,100.0
brendan galloway,ba018376,exact,100.0
brenden aaronson,ba033832,exact,100.0
brennan johnson,ba004717,exact,100.0
brenner,ba014454,exact,100.0
brian bayeye,ba044310,exact,100.0
brian brobbey,ba028006,exact,100.0
brian madjo,,unmatched,0.0
brian ocampo,ba016909,exact,100.0
brian olivan,ba060009,exact,100.0
brice dja djedje,ba079397,exact,100.0
brice samba,ba035706,exact,100.0
bright gyamfi,ba013552,exact,100.0
brooke norton-cuffy,ba031314,exact,100.0
brown ideye,ba089973,exact,100.0
bruma,ba034169,exact,100.0
bruno alves,ba004840,exact,100.0
bruno amione,ba016800,exact,100.0
bruno ecuele manga,ba042050,exact,100.0
bruno fernandes,ba029638,exact,100.0
bruno gama,ba040041,exact,100.0
bruno gaspar,ba031587,exact,100.0
bruno gonzalez,ba088483,exact,100.0
bruno guimaraes,ba047719,exact,100.0
bruno henrique,ba033273,exact,100.0
bruno jordao,ba024314,exact,100.0
bruno langa,ba042032,exact,100.0
bruno martella,ba010950,exact,100.0
bruno martins indi,ba045420,exact,100.0
bruno mendez,ba037592,exact,100.0
bruno ogbus,,unmatched,0.0
bruno peres,ba048777,exact,100.0
bruno petkovic,ba013175,exact,100.0
bruno saltor,,unmatched,0.0
bruno soriano,ba003391,exact,100.0
bruno zuculini,ba008666,exact,100.0
bryan cristante,ba008179,exact,100.0
bryan dabo,ba072302,exact,100.0
bryan gil,ba045273,exact,100.0
bryan lasme,ba086482,exact,100.0
bryan mbeumo,ba039319,exact,100.0
bryan okoh,ba018547,exact,100.0
bryan oviedo,ba018345,exact,100.0
bryan passi,ba087815,exact,100.0
bryan pele,ba050014,exact,100.0
bryan rabello,ba063327,exact,100.0
bryan reynolds,ba012782,exact,100.0
bryan ruiz,ba081938,exact,100.0
bryan soumare,ba049063,exact,100.0
bryan zaragoza,ba062020,exact,100.0
buba sangare,ba024568,exact,100.0
budu zivzivadze,ba083519,exact,100.0
bukayo saka,ba069056,exact,100.0
burak yılmaz,ba008165,exact,100.0
burgui,ba025738,exact,100.0
cabral,ba034058,exact,100.0
cacau,,unmatched,0.0
cafu,ba048798,exact,100.0
caglar soyuncu,ba012065,exact,100.0
caio henrique,,unmatched,0.0
caiuby,ba072768,exact,100.0
caleb ekuban,ba045110,exact,100.0
caleb okoli,ba052361,exact,100.0
caleb stanko,ba020706,exact,100.0
caleb wiley,ba037031,exact,100.0
calebe,ba050132,exact,100.0
callum hudson-odoi,ba008011,exact,100.0
callum mcmanaman,ba009623,exact,100.0
callum paterson,ba077161,exact,100.0
